start_date,end_date,current_flag,dataset_row_id,creation_date,status,completion_date,service_request_number,type_of_service_request,number_of_premises_baited,number_of_premises_with_garbage,number_of_premises_with_rats,current_activity,most_recent_action,street_address,zip_code,x_coordinate,y_coordinate,ward,police_district,community_area,latitude,longitude,location
2014-08-13 21:52:54.758983,,True,60910,2014-07-09,Completed,2014-08-08,14-01081520,Rodent Baiting/Rat Complaint,0,5,1.0,Dispatch Crew,Inspected and baited,4500 S ST LAWRENCE AVE,60653,1181015.13510017,1875309.02647393,3,2,38,41.8130963973333,-87.6115442144111,"(41.813096397333325, -87.61154421441111)"
2014-08-13 21:52:54.758983,,True,62196,2014-02-04,Completed,2014-02-07,14-00168442,Rodent Baiting/Rat Complaint,0,1,0.0,Dispatch Crew,Inspected and baited,5915 S LA SALLE ST,60621,1176313.60763306,1865768.76532397,20,2,68,41.7870240695136,-87.6290761601306,"(41.78702406951359, -87.62907616013062)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,72361,2014-07-31,Open,,14-01241001,Rodent Baiting/Rat Complaint,,,,,,6920 S GREEN ST,60621,1171829.43880447,1858964.54971189,17,7,68,41.7684521223965,-87.645717001631,"(41.76845212239653, -87.64571700163097)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,73362,2014-07-07,Open,,14-01057872,Rodent Baiting/Rat Complaint,,,,,,6651 S CARPENTER ST,60621,1170458.47368199,1860708.52051327,17,7,68,41.7732677595001,-87.6506915118135,"(41.773267759500065, -87.6506915118135)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,60157,2014-07-25,Open,,14-01195162,Rodent Baiting/Rat Complaint,,,,,,6628 S PARNELL AVE,60621,1173711.42597428,1860818.17991077,6,7,68,41.7734972043585,-87.6387637523687,"(41.77349720435852, -87.63876375236872)"
2014-08-13 21:52:54.758983,,True,26347,2014-05-30,Completed,2014-06-12,14-00810414,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,Inspected and baited,4845 S ST LAWRENCE AVE,60615,1181075.72011343,1873020.56530671,4,2,38,41.8068152775891,-87.6113925035819,"(41.80681527758906, -87.61139250358191)"
2014-08-13 21:52:54.758983,,True,5028,2014-05-15,Completed,2014-05-28,14-00721537,Rodent Baiting/Rat Complaint,5,10,5.0,Dispatch Crew,Inspected and baited,4813 S WABASH AVE,60615,1177528.14301724,1873132.16541658,3,2,38,41.8072025546483,-87.6244003839824,"(41.80720255464831, -87.62440038398239)"
2014-08-13 21:52:54.758983,,True,73330,2014-07-02,Completed,2014-08-06,14-01032065,Rodent Baiting/Rat Complaint,3,2,3.0,Dispatch Crew,Inspected and baited,4528 S EMERALD AVE,60609,1172067.92027118,1874833.28561719,11,9,61,41.8119924481298,-87.6443767285998,"(41.81199244812984, -87.64437672859984)"
2014-08-13 21:52:54.758983,,True,6751,2014-06-05,Completed,2014-06-23,14-00849920,Rodent Baiting/Rat Complaint,1,4,1.0,Dispatch Crew,Refer to Sanitation for Inspection,1623 E 55TH ST,60615,1187993.10999177,1868847.51599308,5,2,41,41.7952018886427,-87.5861551655252,"(41.795201888642715, -87.5861551655252)"
2014-08-22 13:00:53.525749,,True,128853,2014-08-21,Open,,14-01383498,Rodent Baiting/Rat Complaint,,,,,,4607 S VINCENNES AVE,60653,1180398.02192191,1874558.00406883,3,2,38,41.8110497317006,-87.6138308485917,"(41.81104973170061, -87.61383084859168)"
2014-08-22 13:00:53.525749,2014-08-26 00:00:00,False,128907,2014-08-21,Open,,14-01386513,Rodent Baiting/Rat Complaint,,,,,,4501 S FORRESTVILLE AVE,60653,1180693.68996564,1875291.98129472,3,2,38,41.8130570267198,-87.612723798636,"(41.813057026719775, -87.61272379863595)"
2014-08-22 13:00:53.525749,,True,128974,2014-08-21,Open,,14-01386122,Rodent Baiting/Rat Complaint,,,,,,5747 S MICHIGAN AVE,60637,1178137.93708808,1866941.70822975,20,2,40,41.7902015392563,-87.6223516546037,"(41.79020153925634, -87.62235165460375)"
2014-08-22 13:00:53.525749,,True,129002,2014-08-19,Open,,14-01373805,Rodent Baiting/Rat Complaint,,,,,,600 E 51ST ST,60615,1181118.87001799,1871327.74932547,4,2,38,41.8021690541042,-87.6112864034151,"(41.80216905410418, -87.61128640341515)"
2014-08-22 13:00:53.525749,,True,129058,2014-08-19,Open,,14-01368980,Rodent Baiting/Rat Complaint,,,,,,6336 S MARYLAND AVE,60637,1183004.3358747,1863059.68986613,20,3,42,41.7794371151851,-87.6046287158233,"(41.77943711518514, -87.60462871582327)"
2014-08-22 13:00:53.525749,,True,129086,2014-08-21,Open,,14-01383581,Rodent Baiting/Rat Complaint,,,,,,439 E 70TH ST,60637,1180491.92128852,1858706.20807858,6,3,69,41.7675487797168,-87.6139729238213,"(41.76754877971676, -87.61397292382131)"
2014-08-22 13:00:53.525749,,True,129107,2014-08-21,Open,,14-01383863,Rodent Baiting/Rat Complaint,,,,,,4815 S INDIANA AVE,60615,1178412.23918395,1873144.24448114,3,2,38,41.8072156431579,-87.6211574447467,"(41.80721564315787, -87.62115744474673)"
2014-08-22 13:00:53.525749,,True,129148,2014-08-20,Open,,14-01375223,Rodent Baiting/Rat Complaint,,,,,,4600 S COTTAGE GROVE AVE,60653,1182366.99278502,1874685.46200704,4,2,38,41.8113540232099,-87.6066049509379,"(41.81135402320991, -87.6066049509379)"
2014-08-22 13:00:53.525749,,True,129156,2014-08-21,Open,,14-01384238,Rodent Baiting/Rat Complaint,,,,,,5309 S HARPER AVE,60615,1187179.98999429,1870374.31037125,4,2,41,41.7994108795593,-87.5890883684596,"(41.79941087955934, -87.58908836845961)"
2014-08-22 13:00:53.525749,,True,129193,2014-08-21,Open - Dup,,14-01386166,Rodent Baiting/Rat Complaint,,,,,,5720 S BLACKSTONE AVE,60637,1186890.96898005,1867355.83700611,5,2,41,41.7911348236503,-87.5902439513667,"(41.79113482365027, -87.59024395136673)"
2014-08-22 13:00:53.525749,,True,129194,2014-08-19,Open,,14-01368065,Rodent Baiting/Rat Complaint,,,,,,5642 S CALUMET AVE,60637,1179446.47992696,1867680.71237387,20,2,40,41.7921996407754,-87.6175310630022,"(41.79219964077541, -87.61753106300223)"
2014-08-22 13:00:53.525749,,True,129211,2014-08-20,Open,,14-01375246,Rodent Baiting/Rat Complaint,,,,,,4521 S EVANS AVE,60653,1181908.89066628,1875194.96837257,4,2,38,41.8127627666574,-87.608269453469,"(41.81276276665737, -87.60826945346905)"
2014-08-22 13:00:53.525749,,True,129249,2014-08-19,Open,,14-01368295,Rodent Baiting/Rat Complaint,,,,,,4927 S MICHIGAN AVE,60615,1177989.93622225,1872386.98007647,3,2,38,41.8051472338771,-87.6227292761815,"(41.805147233877136, -87.62272927618153)"
2014-08-22 13:00:53.525749,,True,129257,2014-08-21,Open - Dup,,14-01388457,Rodent Baiting/Rat Complaint,,,,,,5326 S HARPER AVE,60615,1187182.38999429,1870282.71037125,4,2,41,41.7991594654887,-87.5890824756666,"(41.79915946548874, -87.58908247566661)"
2014-08-22 13:00:53.525749,,True,129266,2014-08-19,Open,,14-01369255,Rodent Baiting/Rat Complaint,,,,,,5720 S BLACKSTONE AVE,60637,1186890.96898005,1867355.83700611,5,2,41,41.7911348236503,-87.5902439513667,"(41.79113482365027, -87.59024395136673)"
2014-08-22 13:00:53.525749,,True,129317,2014-08-20,Open,,14-01381110,Rodent Baiting/Rat Complaint,,,,,,5500 S HARPER AVE,60637,1187368.60077654,1868839.07447644,5,2,41,41.7951935967035,-87.5884454820947,"(41.795193596703534, -87.58844548209471)"
2014-08-22 13:00:53.525749,,True,129339,2014-08-19,Open,,14-01373925,Rodent Baiting/Rat Complaint,,,,,,654 E 51ST ST,60615,1181571.24998467,1871341.09902422,4,2,38,41.8021952466858,-87.6096269454063,"(41.80219524668582, -87.60962694540635)"
2014-08-22 13:00:53.525749,2014-08-26 00:00:00,False,129344,2014-08-21,Open,,14-01386498,Rodent Baiting/Rat Complaint,,,,,,4500 S FORRESTVILLE AVE,60653,1180693.48996564,1875298.68129472,3,2,38,41.8130754166611,-87.6127243261551,"(41.81307541666114, -87.6127243261551)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,100502,2014-07-15,Open,,14-01125242,Rodent Baiting/Rat Complaint,,,,,,847 E 56TH ST,60637,1182938.23001377,1868064.7802012,5,2,41,41.7931730629603,-87.6047155688415,"(41.79317306296027, -87.6047155688415)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,111447,2014-07-31,Open,,14-01239473,Rodent Baiting/Rat Complaint,,,,,,4445 S LOWE AVE,60609,1172705.60993066,1875418.93257597,11,9,61,41.8135854680722,-87.6420204286612,"(41.81358546807221, -87.64202042866121)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,116706,2014-08-01,Open,,14-01251645,Rodent Baiting/Rat Complaint,,,,,,5731 S DORCHESTER AVE,60637,1186526.44419447,1867274.47750475,5,2,41,41.790920204995,-87.5915831384623,"(41.79092020499504, -87.59158313846233)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,119051,2014-08-11,Open,,14-01314524,Rodent Baiting/Rat Complaint,,,,,,521 E 46TH PL,60653,1180535.83471122,1874301.18102191,3,2,38,41.8103418209225,-87.6133332597274,"(41.81034182092246, -87.61333325972744)"
2014-08-20 18:20:45.150063,2014-08-22 00:00:00,False,128299,2014-08-14,Open,,14-01341507,Rodent Baiting/Rat Complaint,,,,,,4820 S INDIANA AVE,60615,1178413.13918395,1873110.74448114,3,2,38,41.8071236957326,-87.62115516198,"(41.80712369573259, -87.62115516198004)"
2014-08-20 18:20:45.150063,2014-08-22 00:00:00,False,128319,2014-08-13,Open,,14-01333079,Rodent Baiting/Rat Complaint,,,,,,5100 S ABERDEEN ST,60609,1169848.73509625,1870986.57719675,16,9,61,41.8014852016742,-87.652628371248,"(41.801485201674176, -87.65262837124801)"
2014-08-20 18:20:45.150063,2014-08-22 00:00:00,False,128386,2014-08-15,Open,,14-01346164,Rodent Baiting/Rat Complaint,,,,,,5432 S PRAIRIE AVE,60615,1178967.17233379,1868955.37993439,3,2,40,41.7957083855892,-87.6192497689894,"(41.795708385589215, -87.61924976898942)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,7804,2014-07-31,Open,,14-01239530,Rodent Baiting/Rat Complaint,,,,,,4447 S LOWE AVE,60609,1172706.00993066,1875405.43257597,11,9,61,41.8135484139249,-87.6420193598048,"(41.813548413924906, -87.64201935980478)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,17041,2014-07-10,Open,,14-01085461,Rodent Baiting/Rat Complaint,,,,,,5454 S HYDE PARK BLVD,60615,1188581.23401454,1869345.24559473,5,2,41,41.7965536465685,-87.5839826316051,"(41.796553646568505, -87.58398263160507)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,64472,2014-07-14,Open,,14-01107662,Rodent Baiting/Rat Complaint,,,,,,5512 S EVERETT AVE,60637,1188981.49072111,1868791.56559407,5,2,41,41.7950247259883,-87.5825326114763,"(41.79502472598833, -87.58253261147632)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,79422,2014-08-03,Open,,14-01258768,Rodent Baiting/Rat Complaint,,,,,,5501 S CORNELL AVE,60637,1188196.30999177,1868846.11599308,5,2,41,41.7951931980471,-87.5854100849311,"(41.79519319804714, -87.58541008493108)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,79930,2014-07-17,Open,,14-01134779,Rodent Baiting/Rat Complaint,,,,,,5481 S CORNELL AVE,60615,1188190.70999177,1869048.61599308,5,2,41,41.7957490063483,-87.5854241593998,"(41.795749006348345, -87.5854241593998)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,80223,2014-08-05,Open,,14-01273131,Rodent Baiting/Rat Complaint,,,,,,5112 S MAY ST,60609,1169518.59139202,1870900.52327798,16,9,61,41.8012562284171,-87.6538416243543,"(41.80125622841709, -87.65384162435434)"
2014-08-13 21:52:54.758983,,True,38989,2014-06-14,Completed,2014-06-24,14-00905656,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,1357 E HYDE PARK BLVD,60615,1186090.96011646,1871457.1055083,4,2,41,41.8024079547828,-87.5930478602717,"(41.80240795478283, -87.59304786027172)"
2014-08-13 21:52:54.758983,2014-08-20 00:00:00,False,55452,2014-08-03,Open,,14-01257985,Rodent Baiting/Rat Complaint,,,,,,635 W 48TH PL,60609,1172855.59990909,1872730.48512058,11,9,61,41.806204789602,-87.6415496380711,"(41.80620478960201, -87.64154963807108)"
2014-08-26 13:02:01.332934,,True,129754,2014-08-25,Open,,14-01410368,Rodent Baiting/Rat Complaint,,,,,,6800 S PRAIRIE AVE,60637,1179212.93297742,1859987.93193121,20,3,69,41.7710952224147,-87.6186218951976,"(41.77109522241465, -87.61862189519759)"
2014-08-26 13:02:01.332934,,True,129816,2014-08-25,Open,,14-01410360,Rodent Baiting/Rat Complaint,,,,,,227 E 68TH ST,60637,1178888.21411206,1859976.92169809,20,3,69,41.771072407844,-87.6198125225775,"(41.771072407844, -87.61981252257753)"
2014-08-13 21:52:54.758983,,True,124610,2014-04-09,Completed,2014-04-24,14-00512614,Rodent Baiting/Rat Complaint,0,7,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5246 S WELLS ST,60609,1175493.0130938,1870188.160069,3,9,37,41.7991697427175,-87.6319526906977,"(41.799169742717474, -87.63195269069769)"
2014-08-13 21:52:54.758983,,True,124903,2014-06-10,Completed,2014-06-24,14-00879616,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6502 S RHODES AVE,60637,1181019.34671262,1862021.40330124,20,3,42,41.7766338848939,-87.6119377706339,"(41.77663388489386, -87.6119377706339)"
2014-08-13 21:52:54.758983,,True,125011,2014-06-24,Completed,2014-07-21,14-00973289,Rodent Baiting/Rat Complaint,0,2,1.0,Dispatch Crew,Inspected and baited,5458 S HYDE PARK BLVD,60615,1188582.43401454,1869302.34559473,5,2,41,41.7964358972293,-87.5839796025318,"(41.79643589722933, -87.58397960253176)"
2014-08-13 21:52:54.758983,,True,125076,2014-04-24,Completed,2014-05-09,14-00595281,Rodent Baiting/Rat Complaint,0,1,0.0,Dispatch Crew,Inspected and baited,6643 S MARYLAND AVE,60637,1183035.13979838,1861144.93329624,5,3,42,41.7741821289153,-87.6045752736099,"(41.77418212891526, -87.6045752736099)"
2014-08-13 21:52:54.758983,,True,81690,2014-07-02,Completed,2014-08-04,14-01033241,Rodent Baiting/Rat Complaint,0,1,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",1215 E 52ND ST,60615,1185173.01808789,1870908.8851687,4,2,41,41.8009252418907,-87.5964315338579,"(41.80092524189071, -87.59643153385785)"
2014-08-29 19:31:47.122123,,True,129880,2014-08-26,Open,,14-01414730,Rodent Baiting/Rat Complaint,,,,,,6039 S RACINE AVE,60636,1169354.18077109,1864737.45721151,16,7,68,41.7843476331709,-87.6546230165374,"(41.784347633170945, -87.6546230165374)"
2014-08-29 19:31:47.122123,,True,129896,2014-08-26,Open,,14-01417720,Rodent Baiting/Rat Complaint,,,,,,6042 S MORGAN ST,60621,1170678.51952037,1864753.35817449,16,7,68,41.7843624784721,-87.6497670121518,"(41.78436247847207, -87.64976701215181)"
2014-08-29 19:31:47.122123,,True,129926,2014-08-27,Open,,14-01431414,Rodent Baiting/Rat Complaint,,,,,,715 W 48TH PL,60609,1172349.39073393,1872713.40433139,11,9,61,41.8061690839753,-87.6434067281368,"(41.80616908397527, -87.64340672813675)"
2014-08-29 19:31:47.122123,,True,130071,2014-08-27,Open,,14-01432319,Rodent Baiting/Rat Complaint,,,,,,5029 S DORCHESTER AVE,60615,1186408.74161991,1871852.4599973,4,2,39,41.8034853198116,-87.591869929746,"(41.803485319811564, -87.59186992974601)"
2014-08-29 19:31:47.122123,,True,130085,2014-08-27,Open,,14-01426785,Rodent Baiting/Rat Complaint,,,,,,1315 E 52ND ST,60615,1185778.89998419,1870922.82997979,4,2,41,41.8009492324173,-87.5942091501193,"(41.80094923241731, -87.59420915011928)"
2014-08-29 19:31:47.122123,,True,130130,2014-08-26,Open,,14-01420229,Rodent Baiting/Rat Complaint,,,,,,6700 S STONY ISLAND AVE,60649,1188023.88028278,1860880.59078324,5,3,43,41.7733392908213,-87.5862961538856,"(41.773339290821326, -87.58629615388556)"
2014-08-29 19:31:47.122123,,True,130144,2014-08-28,Open,,14-01438697,Rodent Baiting/Rat Complaint,,,,,,1509 E 56TH ST,60637,1187348.25007829,1868169.55591256,5,2,41,41.7933568716597,-87.5885413777527,"(41.793356871659746, -87.58854137775269)"
2014-08-29 19:31:47.122123,,True,130159,2014-08-27,Open,,14-01429590,Rodent Baiting/Rat Complaint,,,,,,1365 E 48TH ST,60615,1186110.54001414,1873446.83066581,4,2,39,41.8078674414558,-87.5929131908335,"(41.80786744145579, -87.59291319083347)"
2014-08-29 19:31:47.122123,,True,130215,2014-08-27,Open - Dup,,14-01426967,Rodent Baiting/Rat Complaint,,,,,,1315 E 52ND ST,60615,1185778.89998419,1870922.82997979,4,2,41,41.8009492324173,-87.5942091501193,"(41.80094923241731, -87.59420915011928)"
2014-08-29 19:31:47.122123,,True,130231,2014-08-28,Open,,14-01437271,Rodent Baiting/Rat Complaint,,,,,,6900 S NORMAL BLVD,60621,1174139.15500257,1859166.39721955,6,7,68,41.7689550324516,-87.6372448070993,"(41.76895503245161, -87.63724480709926)"
2014-08-29 19:31:47.122123,,True,130312,2014-08-26,Open,,14-01417716,Rodent Baiting/Rat Complaint,,,,,,6038 S MORGAN ST,60621,1170677.71952037,1864780.15817449,16,7,68,41.7844360382337,-87.6497691641033,"(41.78443603823368, -87.64976916410332)"
2014-08-29 19:31:47.122123,,True,130317,2014-08-28,Open,,14-01435229,Rodent Baiting/Rat Complaint,,,,,,5516 S UNION AVE,60621,1172575.06419498,1868186.39716827,3,7,68,41.7937415293361,-87.6427124420624,"(41.793741529336074, -87.6427124420624)"
2014-08-20 18:20:45.150063,2014-08-29 00:00:00,False,128683,2014-08-18,Open,,14-01363581,Rodent Baiting/Rat Complaint,,,,,,5710 S RACINE AVE,60636,1169295.3039733,1866920.48749062,16,7,67,41.7903393998161,-87.6547757139359,"(41.79033939981607, -87.65477571393588)"
2014-08-20 18:20:45.150063,2014-08-29 00:00:00,False,128798,2014-08-13,Open,,14-01330820,Rodent Baiting/Rat Complaint,,,,,,6947 S PERRY AVE,60621,1176597.78323413,1858924.70160755,6,7,69,41.7682368364044,-87.6282399765222,"(41.768236836404434, -87.62823997652217)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,96868,2014-08-07,Open,,14-01295110,Rodent Baiting/Rat Complaint,,,,,,5522 S CORNELL AVE,60637,1188199.90999177,1868706.21599308,5,2,41,41.7948092163785,-87.585401347302,"(41.794809216378496, -87.58540134730197)"
2014-08-13 21:52:54.758983,,True,86485,2014-01-10,Completed,2014-01-15,14-00041882,Rodent Baiting/Rat Complaint,3,0,3.0,Dispatch Crew,Inspected and baited,5528 S CORNELL AVE,60637,1188201.00999177,1868666.21599308,5,2,41,41.7946994272183,-87.5853985898378,"(41.79469942721827, -87.58539858983777)"
2014-08-13 21:52:54.758983,,True,86755,2014-05-15,Completed,2014-05-28,14-00720632,Rodent Baiting/Rat Complaint,3,3,3.0,Dispatch Crew,Inspected and baited,5837 S RACINE AVE,60636,1169321.81436962,1865978.24997998,16,7,68,41.7877532160164,-87.6547057781598,"(41.78775321601639, -87.65470577815975)"
2014-08-13 21:52:54.758983,,True,1654,2014-07-25,Completed,2014-08-11,14-01200629,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,Inspected and baited,25 E MARQUETTE RD,60637,1177704.79008174,1860594.00672668,20,3,69,41.7727926149371,-87.6241318418278,"(41.77279261493708, -87.62413184182778)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,65166,2014-07-11,Open,,14-01098236,Rodent Baiting/Rat Complaint,,,,,,5650 S HARPER AVE,60637,1187225.17996958,1868167.5700071,5,2,41,41.7933543471389,-87.5889927207481,"(41.79335434713888, -87.5889927207481)"
2014-08-13 21:52:54.758983,,True,52830,2014-03-31,Completed,2014-04-08,14-00457530,Rodent Baiting/Rat Complaint,0,8,1.0,Dispatch Crew,Inspected and baited,5516 S PERRY AVE,60621,1176642.39001844,1868315.7302026,3,2,40,41.794005800212,-87.6277940346859,"(41.79400580021199, -87.62779403468588)"
2014-08-13 21:52:54.758983,,True,87159,2014-04-02,Completed,2014-04-09,14-00473745,Rodent Baiting/Rat Complaint,1,8,1.0,Dispatch Crew,Inspected and baited,6823 S RIDGELAND AVE,60649,1189042.25747107,1860076.43481269,5,3,43,41.7711082864388,-87.5825888128917,"(41.77110828643878, -87.58258881289167)"
2014-08-13 21:52:54.758983,,True,24477,2014-06-16,Completed,2014-07-02,14-00915810,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,5020 S MAY ST,60609,1169502.7399672,1871506.80192869,16,9,61,41.8029202675019,-87.6538821811413,"(41.80292026750191, -87.65388218114126)"
2014-08-13 21:52:54.758983,,True,88862,2014-03-12,Completed,2014-03-18,14-00355137,Rodent Baiting/Rat Complaint,0,12,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5942 S SANGAMON ST,60621,1170991.79208595,1865425.78472378,16,7,68,41.7862008541871,-87.6485987997416,"(41.78620085418707, -87.64859879974165)"
2014-08-13 21:52:54.758983,,True,125100,2014-04-08,Completed,2014-04-16,14-00506326,Rodent Baiting/Rat Complaint,0,1,0.0,Dispatch Crew,"No contact, left door hanger",5439 S HARPER AVE,60615,1187201.92279984,1869492.50007686,4,2,41,41.796990606551,-87.5890359369082,"(41.796990606551, -87.58903593690825)"
2014-08-13 21:52:54.758983,,True,125261,2014-07-01,Completed,2014-08-06,14-01024112,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6353 S RACINE AVE,60636,1169410.98290676,1862656.56519237,16,7,68,41.7786361850481,-87.6544749900066,"(41.77863618504809, -87.65447499000665)"
