start_date,end_date,current_flag,dataset_row_id,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
04:07.7,,TRUE,5611312,9749081,HX398849,8/23/14 2:25,072XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,733,7,17,68,14,1170193,1856869,2014,8/30/14 12:36,41.76273741,-87.6517762
04:07.7,,TRUE,5611314,9750865,HX401236,8/24/14 22:30,046XX N LAWLER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1623,16,45,15,08B,1141905,1930509,2014,8/31/14 12:37,41.96538365,-87.7536352
04:07.7,,TRUE,5611317,9750813,HX401097,8/24/14 18:00,032XX W CARROLL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1123,11,28,27,04A,1154444,1902173,2014,8/31/14 12:37,41.88738535,-87.70829125
04:07.7,,TRUE,5611318,9750769,HX401127,8/23/14 23:45,011XX S LAFLIN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1231,12,2,28,08B,1166585,1895258,2014,8/30/14 12:36,41.86815872,-87.66390401
04:07.7,,TRUE,5611319,9758141,HX407787,8/25/14 19:30,067XX S MAPLEWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,832,8,15,66,6,1160582,1859654,2014,9/1/14 12:37,41.77058343,-87.68692552
04:07.7,,TRUE,5611320,9750421,HX400646,8/23/14 22:00,0000X W VAN BUREN ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,113,1,2,32,3,1176239,1898565,2014,8/30/14 12:36,41.87702127,-87.62836288
04:07.7,,TRUE,5611322,9750906,HX401288,8/24/14 23:10,051XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,233,2,4,41,14,1183084,1870845,2014,8/31/14 12:37,41.80079883,-87.60409457
04:07.7,,TRUE,5611323,9749293,HX399084,8/23/14 8:00,045XX N MALDEN ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,TRUE,TRUE,1913,19,46,3,04B,1166683,1930429,2014,8/30/14 12:36,41.96466796,-87.66253431
04:07.7,,TRUE,5611324,9751926,HX402016,8/24/14 18:30,029XX S WESTERN AVE,870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,1034,10,25,31,6,1160816,1884714,2014,8/31/14 12:37,41.8393464,-87.68537523
04:07.7,,TRUE,5611325,9748543,HX398054,8/22/14 14:17,008XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1833,18,42,8,6,1177298,1906202,2014,8/29/14 12:36,41.89795366,-87.62424288
04:07.7,,TRUE,5611326,9747887,HX397658,8/22/14 1:00,050XX S RACINE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,933,9,16,61,7,1169139,1871254,2014,8/29/14 12:36,41.80223443,-87.65522349
04:07.7,,TRUE,5611328,9749259,HX399055,8/22/14 13:00,015XX W 62ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,713,7,15,67,14,1167231,1863657,2014,8/29/14 12:36,41.78142845,-87.66243835
04:07.7,,TRUE,5611329,9749574,HX399443,8/22/14 18:00,037XX S ELLIS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,212,2,4,36,7,1182296,1880392,2014,8/29/14 12:36,41.82701483,-87.60668834
04:07.7,,TRUE,5611330,9747596,HX397485,8/22/14 2:30,015XX W 91ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2221,22,21,73,08B,1167346,1844338,2014,8/29/14 12:36,41.728412,-87.66256895
04:07.7,,TRUE,5611331,9748086,HX397742,8/22/14 9:17,090XX S JEFFERY BLVD,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,FALSE,FALSE,413,4,8,48,26,1191133,1845204,2014,8/29/14 12:36,41.73024669,-87.57540528
04:07.7,,TRUE,5611332,9749662,HX399625,8/23/14 15:30,078XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,421,4,7,43,14,1194586,1853622,2014,8/30/14 12:36,41.75326225,-87.56247987
04:07.7,,TRUE,5611334,9749923,HX399923,8/23/14 22:00,054XX W HENDERSON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1633,16,38,15,14,1139634,1921703,2014,8/30/14 12:36,41.94126102,-87.76220105
04:07.7,,TRUE,5611335,9749599,HX399509,8/23/14 8:30,015XX N HARDING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2535,25,30,23,7,1149721,1910088,2014,8/30/14 12:36,41.90919801,-87.72542969
04:07.7,,TRUE,5611336,9751569,HX401639,8/24/14 19:00,002XX N COLUMBUS DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,114,1,42,32,14,1178261,1901979,2014,8/31/14 12:37,41.88634365,-87.62083472
04:07.7,,TRUE,5611337,9747761,HX397579,8/22/14 7:45,002XX S SACRAMENTO BLVD,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,OTHER,FALSE,FALSE,1124,11,28,27,26,1156380,1898836,2014,8/29/14 12:36,41.87818938,-87.70127191
04:07.7,,TRUE,5611338,9748972,HX398771,8/23/14 0:12,047XX N LINCOLN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1911,19,47,4,6,1159635,1931634,2014,8/30/14 12:36,41.96812303,-87.68841457
04:07.7,,TRUE,5611339,9750320,HX400502,8/24/14 11:38,088XX S ESCANABA AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,TRUE,FALSE,423,4,10,46,26,1196892,1846596,2014,8/31/14 12:37,41.73392536,-87.55426254
04:07.7,,TRUE,5611341,9750286,HX400343,8/24/14 8:14,002XX E HURON ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,HOSPITAL BUILDING/GROUNDS,TRUE,TRUE,1834,18,42,8,26,1178236,1905098,2014,8/31/14 12:37,41.89490291,-87.62083142
04:07.7,,TRUE,5611342,9751681,HX401577,8/25/14 8:30,012XX N WOOD ST,320,ROBBERY,STRONGARM - NO WEAPON,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1424,14,1,24,3,1164208,1908450,2014,9/1/14 12:37,41.90440915,-87.67225733
04:07.7,,TRUE,5611343,9749933,HX400046,8/24/14 0:35,034XX W 55TH ST,2022,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,822,8,14,63,18,1154191,1867967,2014,8/31/14 12:37,41.79352497,-87.71013179
04:07.7,,TRUE,5611344,9750041,HX400097,8/24/14 1:45,031XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,FALSE,FALSE,1713,17,33,14,14,1154645,1931763,2014,8/31/14 12:37,41.96857862,-87.70675905
04:07.7,,TRUE,5611345,9750337,HX400476,8/24/14 11:23,054XX N WINTHROP AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2023,20,48,77,26,1167840,1936552,2014,8/31/14 12:37,41.98144472,-87.65810291
04:07.7,,TRUE,5611346,9749832,HX399702,8/23/14 18:00,059XX S SANGAMON ST,331,ROBBERY,ATTEMPT: AGGRAVATED,VEHICLE NON-COMMERCIAL,FALSE,FALSE,712,7,16,68,3,1170960,1865109,2014,8/30/14 12:36,41.78533226,-87.64872461
04:07.7,,TRUE,5611348,9747576,HX397432,8/22/14 0:30,030XX N KIMBALL AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,TRUE,FALSE,1412,14,35,21,11,1153148,1920301,2014,8/29/14 12:36,41.937156,-87.71256876
04:07.7,,TRUE,5611349,9749209,HX398999,8/23/14 6:30,092XX S COMMERCIAL AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,424,4,10,46,08A,1197786,1844386,2014,8/30/14 12:36,41.72783869,-87.55106101
04:07.7,,TRUE,5611350,9751596,HX401684,8/25/14 2:00,021XX W 70TH PL,1090,ARSON,ATTEMPT ARSON,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,735,7,17,67,9,1163531,1857853,2014,9/1/14 12:37,41.7655799,-87.67616603
04:07.7,,TRUE,5611353,9748913,HX398564,8/22/14 20:22,035XX S ASHLAND AVE,2015,NARCOTICS,MANU/DELIVER: HALLUCINOGEN,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,912,9,11,59,18,1166203,1881373,2014,8/29/14 12:36,41.83006514,-87.6657027
04:07.7,,TRUE,5611354,9748776,HX398350,8/22/14 17:52,003XX E 63RD ST,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,STREET,FALSE,TRUE,311,3,20,40,04B,1179508,1863351,2014,8/29/14 12:36,41.78031709,-87.61743767
04:07.7,,TRUE,5611355,9749639,HX399627,8/23/14 16:30,001XX N WABASH AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176839,1900985,2014,8/30/14 12:36,41.88364834,-87.62608666
04:07.7,,TRUE,5611356,9752943,HX401911,8/25/14 10:30,011XX N ORLEANS ST,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1823,18,27,8,08B,1173738,1907928,2014,9/1/14 12:37,41.90276989,-87.63726685
04:07.7,,TRUE,5611357,9752545,HX402774,8/25/14 22:00,015XX N WOOD ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1164083,1910043,2014,9/1/14 12:37,41.9087831,-87.67267142
04:07.7,,TRUE,5611358,9750203,HX400276,8/24/14 7:10,023XX S SAWYER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,1024,10,24,30,7,1155103,1888247,2014,8/31/14 12:37,41.84915772,-87.70624478
04:07.7,,TRUE,5611360,9756623,HX405214,8/25/14 4:00,016XX W DIVISION ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,1424,14,1,24,2,1165473,1908112,2014,9/1/14 12:37,41.90345481,-87.66762029
04:07.7,,TRUE,5611361,9750899,HX401284,8/25/14 0:08,016XX S HOMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1021,10,24,29,18,1153929,1891638,2014,9/1/14 12:37,41.85848646,-87.71046324
04:07.7,,TRUE,5611362,9750287,HX400373,8/23/14 13:25,035XX S LEAVITT ST,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,912,9,11,59,6,1162230,1881111,2014,8/30/14 12:36,41.82942998,-87.68028701
04:07.7,,TRUE,5611363,9751674,HX401531,8/25/14 1:00,023XX N MOODY AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2512,25,29,19,5,1135053,1915100,2014,9/1/14 12:37,41.92322416,-87.77919514
04:07.7,,TRUE,5611364,9756323,HX405884,8/25/14 15:51,028XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CURRENCY EXCHANGE,FALSE,FALSE,1222,12,2,27,11,1157172,1899926,2014,9/1/14 12:37,41.88116441,-87.69833425
04:07.7,,TRUE,5611365,9748731,HX398076,8/22/14 14:50,010XX S INDEPENDENCE BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,TRUE,1133,11,24,26,08B,1151207,1895425,2014,8/29/14 12:36,41.86893219,-87.72035555
04:07.7,,TRUE,5611366,9750413,HX400544,8/24/14 11:49,089XX S DAUPHIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,633,6,8,44,08B,1183798,1846024,2014,8/31/14 12:37,41.73267096,-87.60224982
04:07.7,,TRUE,5611367,9748742,HX398478,8/22/14 19:50,052XX W CONGRESS PKWY,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1522,15,29,25,26,1141696,1897224,2014,8/29/14 12:36,41.87404994,-87.75522866
04:07.7,,TRUE,5611368,9750385,HX400480,8/24/14 10:57,035XX N CENTRAL AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1633,16,38,15,6,1138432,1923117,2014,8/31/14 12:37,41.94516307,-87.76658457
04:07.7,,TRUE,5611370,9752383,HX402655,8/25/14 22:56,038XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1011,10,24,29,26,1151219,1894403,2014,9/1/14 12:37,41.86612747,-87.72033828
04:07.7,,TRUE,5611371,9758730,HX408526,8/4/14 12:00,048XX S SPRINGFIELD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,821,8,14,57,11,1151148,1872137,2014,8/31/14 12:37,41.80502806,-87.72118146
04:07.7,,TRUE,5611372,9750027,HX400040,8/23/14 23:15,073XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,732,7,17,68,08B,1172619,1855908,2014,8/30/14 12:36,41.76004722,-87.64291281
04:07.7,,TRUE,5611373,9751022,HX401390,8/25/14 2:00,007XX E 38TH PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,212,2,4,36,5,1181546,1879653,2014,9/1/14 12:37,41.82500434,-87.60946277
04:07.7,,TRUE,5611374,9749538,HX399397,8/23/14 11:00,004XX N MAY ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1214,12,27,24,6,1168695,1903402,2014,8/30/14 12:36,41.89046104,-87.65592184
04:07.7,,TRUE,5611376,9747649,HX397543,8/22/14 0:30,043XX S SACRAMENTO AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,922,9,14,58,5,1157051,1875498,2014,8/29/14 12:36,41.81413367,-87.69944065
04:07.7,,TRUE,5611377,9749506,HX399288,8/23/14 11:36,040XX S RACINE AVE,850,THEFT,ATTEMPT THEFT,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,924,9,11,61,6,1168886,1878070,2014,8/30/14 12:36,41.82094374,-87.65595432
04:07.7,,TRUE,5611378,9749258,HX398955,8/23/14 3:00,022XX S WHIPPLE ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1033,10,24,30,6,1156332,1889067,2014,8/30/14 12:36,41.85138318,-87.70171206
04:07.7,,TRUE,5611379,9752451,HX402717,8/23/14 22:30,079XX S GREENWOOD AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,TRUE,624,6,8,44,2,1184895,1852417,2014,8/30/14 12:36,41.75018839,-87.59803095
04:07.7,,TRUE,5611381,9748646,HX398244,8/22/14 16:44,020XX S KOSTNER AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1012,10,24,29,3,1147414,1889819,2014,8/29/14 12:36,41.8536221,-87.73442426
04:07.7,,TRUE,5611383,9747584,HX397484,8/22/14 1:30,067XX S PARNELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,722,7,6,68,08B,1173687,1860413,2014,8/29/14 12:36,41.77238589,-87.63886529
04:07.7,,TRUE,5611384,9747762,HX397580,8/22/14 7:45,002XX S SACRAMENTO BLVD,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,OTHER,FALSE,FALSE,1124,11,28,27,26,1156380,1898836,2014,8/29/14 12:36,41.87818938,-87.70127191
04:07.7,,TRUE,5611385,9749972,HX400032,8/24/14 0:10,006XX W 44TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,925,9,11,61,14,1172530,1875757,2014,8/31/14 12:37,41.81451703,-87.64265461
04:07.7,,TRUE,5611386,9747632,HX397495,8/22/14 2:18,026XX N LINCOLN AVE,2021,NARCOTICS,POSS: BARBITUATES,ALLEY,TRUE,FALSE,1932,19,32,7,18,1169115,1917456,2014,8/29/14 12:36,41.92901693,-87.65397061
04:07.7,,TRUE,5611387,9752141,HX402125,8/25/14 16:40,069XX S MAPLEWOOD AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,TRUE,FALSE,832,8,15,66,08B,1160610,1858602,2014,9/1/14 12:37,41.76769601,-87.68685187
04:07.7,,TRUE,5611388,9752690,HX402793,8/25/14 19:45,032XX N DAMEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1922,19,32,5,6,1162477,1921700,2014,9/1/14 12:37,41.94080445,-87.67824395
04:07.7,,TRUE,5611390,9752001,HX401019,8/24/14 19:50,019XX N KENNETH AVE,1330,CRIMINAL TRESPASS,TO LAND,STREET,TRUE,FALSE,2533,25,31,20,26,1146376,1912413,2014,8/31/14 12:37,41.91564245,-87.73765851
04:07.7,,TRUE,5611392,9751034,HX401385,8/25/14 3:10,010XX N CICERO AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1111,11,37,25,3,1144217,1906253,2014,9/1/14 12:37,41.89877961,-87.74574562
04:07.7,,TRUE,5611393,9747647,HX397534,8/22/14 0:01,005XX N AUSTIN BLVD,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1512,15,29,25,6,1136323,1902925,2014,8/29/14 12:36,41.88979186,-87.77481991
04:07.7,,TRUE,5611394,9750319,HX400505,8/24/14 11:55,054XX W LE MOYNE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2532,25,37,25,18,1140044,1909408,2014,8/31/14 12:37,41.90751471,-87.76099574
04:07.7,,TRUE,5611395,9749174,HX398956,8/23/14 4:09,059XX S MOZART ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,824,8,16,66,24,1158349,1865329,2014,8/30/14 12:36,41.78620221,-87.69495645
04:07.7,,TRUE,5611397,9751105,HX401461,8/25/14 0:30,003XX S HALSTED ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1232,12,27,28,6,1171141,1898654,2014,9/1/14 12:37,41.87737887,-87.64707846
04:07.7,,TRUE,5611398,9750843,HX401076,8/24/14 21:12,045XX N CLARENDON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1914,19,46,3,04B,1170126,1930683,2014,8/31/14 12:37,41.96529028,-87.64986795
04:07.7,,TRUE,5611399,9750071,HX400144,8/24/14 2:30,029XX W IRVING PARK RD,330,ROBBERY,AGGRAVATED,APARTMENT,FALSE,FALSE,1724,17,33,16,3,1156303,1926488,2014,8/31/14 12:37,41.95407027,-87.70080581
04:07.7,,TRUE,5611400,9750896,HX401181,8/24/14 22:00,015XX N HOYNE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1162167,1909983,2014,8/31/14 12:37,41.90865874,-87.67971157
04:07.7,,TRUE,5611401,9749000,HX398789,8/23/14 0:40,070XX S HARPER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,332,3,5,43,08B,1187563,1858523,2014,8/30/14 12:36,41.76688083,-87.5880605
04:07.7,,TRUE,5611402,9759803,HX409931,8/13/14 0:01,050XX W SCHUBERT AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,2521,25,31,19,7,1142211,1917524,2014,9/1/14 12:37,41.92974592,-87.75283345
04:07.7,,TRUE,5611403,9750056,HX400104,8/24/14 2:08,007XX S INDEPENDENCE BLVD,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1133,11,24,27,08B,1151425,1896166,2014,8/31/14 12:37,41.8709613,-87.71953576
04:07.7,,TRUE,5611404,9748852,HX398585,8/22/14 18:50,015XX N CALIFORNIA AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,1423,14,26,24,04B,1157494,1910029,2014,8/29/14 12:36,41.90888139,-87.69687669
04:07.7,,TRUE,5611406,9749942,HX400054,8/24/14 0:45,021XX W MARQUETTE RD,320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,FALSE,FALSE,726,7,15,67,3,1163325,1860244,2014,8/31/14 12:37,41.77214545,-87.6768542
04:07.7,,TRUE,5611407,9748579,HX398223,8/22/14 7:00,081XX S LA SALLE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,622,6,21,44,5,1176647,1851188,2014,8/29/14 12:36,41.74700532,-87.62829199
04:07.7,,TRUE,5611408,9749894,HX399621,8/23/14 15:17,013XX W 78TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,612,6,17,71,26,1168453,1852995,2014,8/30/14 12:36,41.75214429,-87.65826501
04:07.7,,TRUE,5611409,9750324,HX400491,8/24/14 11:29,049XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1533,15,28,25,18,1143538,1899169,2014,8/31/14 12:37,41.87935301,-87.74841694
04:07.7,,TRUE,5611410,9750938,HX401347,8/25/14 1:45,010XX N LAKE SHORE DR,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,PARK PROPERTY,TRUE,FALSE,1824,18,42,8,14,1177344,1907282,2014,9/1/14 12:37,41.90091619,-87.62404114
04:07.7,,TRUE,5611411,9748625,HX398247,8/22/14 9:30,017XX W AUGUSTA BLVD,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1213,12,1,24,5,1164661,1906761,2014,8/29/14 12:36,41.89976483,-87.67064127
04:07.7,,TRUE,5611412,9750303,HX400474,8/23/14 21:00,037XX S WINCHESTER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,912,9,11,59,6,1163931,1879752,2014,8/30/14 12:36,41.82566509,-87.67408434
04:07.7,,TRUE,5611413,9749891,HX399843,8/23/14 12:30,017XX E 78TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,414,4,8,43,14,1189422,1853571,2014,8/30/14 12:36,41.75324771,-87.58140528
04:07.7,,TRUE,5611414,9750976,HX401377,8/25/14 3:01,078XX S VERNON AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,624,6,6,69,3,1180563,1853104,2014,9/1/14 12:37,41.75217409,-87.61388413
04:07.7,,TRUE,5611415,9752210,HX402481,8/25/14 20:45,084XX S ESCANABA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,423,4,10,46,18,1196914,1849474,2014,9/1/14 12:37,41.74182228,-87.55408648
04:07.7,,TRUE,5611416,9749971,HX400064,8/24/14 1:19,051XX W IOWA ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1141636,1905537,2014,8/31/14 12:37,41.89686294,-87.75524335
04:07.7,,TRUE,5611417,9750679,HX401008,8/24/14 19:15,063XX S STONY ISLAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,314,3,20,42,6,1187918,1863465,2014,8/31/14 12:37,41.78043364,-87.58660202
04:07.7,,TRUE,5611418,9750968,HX401315,8/25/14 1:15,065XX S VERNON AVE,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,312,3,20,42,17,1180407,1861947,2014,9/1/14 12:37,41.77644379,-87.61418487
04:07.7,,TRUE,5611419,9749573,HX399460,8/23/14 14:10,044XX N LINCOLN AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,LIBRARY,FALSE,FALSE,1911,19,47,4,26,1160673,1929737,2014,8/30/14 12:36,41.96289607,-87.68465072
04:07.7,,TRUE,5611420,9748510,HX398072,8/22/14 14:32,038XX W HURON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1122,11,27,23,18,1150565,1904357,2014,8/29/14 12:36,41.89345512,-87.7224791
04:07.7,,TRUE,5611421,9752446,HX402643,8/25/14 23:20,018XX S CENTRAL PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1014,10,24,29,08B,1152632,1890515,2014,9/1/14 12:37,41.85543054,-87.71525377
04:07.7,,TRUE,5611422,9749296,HX398968,8/23/14 4:50,014XX N PULASKI RD,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,2534,25,30,23,3,1149421,1909047,2014,8/30/14 12:36,41.90634724,-87.72655881
04:07.7,,TRUE,5611424,9749816,HX399701,8/23/14 18:00,027XX W FLOURNOY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1135,11,2,27,14,1158280,1896963,2014,8/30/14 12:36,41.87301108,-87.69434673
04:07.7,,TRUE,5611425,9749762,HX399828,8/23/14 14:30,025XX W WASHINGTON BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1222,12,2,28,6,1159225,1900636,2014,8/30/14 12:36,41.88307078,-87.69077622
04:07.7,,TRUE,5611426,9749882,HX399907,8/23/14 21:30,062XX S THROOP ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,FALSE,TRUE,713,7,16,67,04B,1168653,1863564,2014,8/30/14 12:36,41.78114268,-87.65722765
04:07.7,,TRUE,5611427,9752337,HX402396,8/25/14 19:30,015XX S KOLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1012,10,24,29,14,1147674,1892196,2014,9/1/14 12:37,41.86013991,-87.733409
04:07.7,,TRUE,5611428,9749871,HX399945,8/23/14 22:30,042XX W CARROLL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1114,11,28,26,18,1148056,1902001,2014,8/30/14 12:36,41.88703865,-87.73175451
04:07.7,,TRUE,5611429,9754071,HX401867,8/25/14 10:04,027XX W NELSON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1411,14,1,21,11,1157524,1920114,2014,9/1/14 12:37,41.93655479,-87.69649135
04:07.7,,TRUE,5611430,9750625,HX400900,8/23/14 20:00,073XX S OGLESBY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,334,3,7,43,6,1193105,1856856,2014,8/30/14 12:36,41.76217289,-87.56780161
04:07.7,,TRUE,5611431,9750940,HX401240,8/24/14 11:00,027XX W 38TH PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,911,9,12,58,5,1158625,1878963,2014,8/31/14 12:37,41.82361005,-87.6935724
04:07.7,,TRUE,5611432,9748758,HX398444,8/22/14 18:50,087XX S ESCANABA AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,423,4,10,46,26,1196947,1847503,2014,8/29/14 12:36,41.73641288,-87.55403096
